# Columns: s_perp_min(1) s_perp_max(2) pi_min(3) pi_max(4) xi(5)
81 86 35 36 0.02580789314
86 91 35 36 0.003874112614
91 96 35 36 0.007822719328
96 101 35 36 -0.003656296821
1 6 36 37 0.1004095165
6 11 36 37 0.1093261545
11 16 36 37 0.01790383901
16 21 36 37 0.03153011686
21 26 36 37 0.0438579581
26 31 36 37 0.05587262239
31 36 36 37 0.05229465128
36 41 36 37 0.05356594823
41 46 36 37 0.0272021602
46 51 36 37 0.03680723012
51 56 36 37 0.02877714606
56 61 36 37 -0.008151322644
61 66 36 37 0.03333918844
66 71 36 37 -0.005889112141
71 76 36 37 0.02834913907
76 81 36 37 0.008879859812
81 86 36 37 0.01706287055
86 91 36 37 -0.0106551806
91 96 36 37 0.01051414186
96 101 36 37 0.0009801958733
1 6 37 38 0.09242069094
6 11 37 38 0.1272076284
11 16 37 38 0.0395980905
16 21 37 38 0.01918702144
21 26 37 38 0.0504019961
26 31 37 38 0.0436971203
31 36 37 38 0.05194152868
36 41 37 38 0.04883596757
41 46 37 38 0.01245944534
46 51 37 38 0.03535116476
51 56 37 38 0.04356499255
56 61 37 38 0.00778080819
61 66 37 38 0.04145140294
66 71 37 38 0.00996219511
71 76 37 38 0.02559353073
76 81 37 38 0.002016358736
81 86 37 38 0.007132955353
86 91 37 38 0.009281585834
91 96 37 38 -0.003153837228
96 101 37 38 -5.337078694e-05
1 6 38 39 0.01458085172
6 11 38 39 0.113796523
11 16 38 39 0.03415461246
16 21 38 39 0.05931661423
21 26 38 39 0.04054780369
26 31 38 39 0.0283771187
31 36 38 39 0.04745794171
36 41 38 39 0.04935738276
41 46 38 39 0.03617634493
46 51 38 39 0.04381408271
51 56 38 39 0.04169557289
56 61 38 39 0.01472354059
61 66 38 39 0.02259629062
66 71 38 39 0.01241132413
71 76 38 39 0.02371093813
76 81 38 39 0.008204012733
81 86 38 39 0.02051022113
